INTERGROUP,Anomes,Modal,Empresa,TotVlrFreBru,NFserv.Valor,Servicos.Valor,Armazenagem.Valor,ND.Frete_Bruto,NDC.Valor,ValorFinanceiro
N,2025-ago,RODOVIARIO,INTEC,"26763,74",0,0,0,0,0,"26763,74"
N,2025-ago,RODOVIARIO,INTEC,0,"R$ 8.256,09",0,0,0,0,"8256,09"
N,2025-ago,RODOVIARIO,INTEC,"272697,3",0,0,0,0,0,"272697,3"
S,2025-ago,RODOVIARIO,INTEC,"2761913,8",0,0,0,0,0,"2761913,79"
S,2025-ago,RODOVIARIO,INTEC,"1487536,6",0,0,0,0,0,"1487536,62"
S,2025-ago,RODOVIARIO,INTEC,"758522,39",0,0,0,0,0,"758522,39"
S,2025-ago,RODOVIARIO,INTEC,"6630,31",0,0,0,0,0,"6630,31"
N,2025-ago,RODOVIARIO,INTEC,0,"R$145,34",0,0,0,0,"145,34"
N,2025-ago,RODOVIARIO,INTEC,"527639,23",0,0,0,0,0,"527639,23"
N,2025-ago,RODOVIARIO,INTEC,"30684,95",0,0,0,0,0,"30684,95"
N,2025-ago,RODOVIARIO,FARMA,"93209,22",0,0,0,0,0,"93209,22"
N,2025-ago,RODOVIARIO,INTEC,"99751,79",0,0,0,0,0,"99751,79"
N,2025-ago,RODOVIARIO,INTEC,"103714,96",0,0,0,0,0,"103714,96"
N,2025-ago,RODOVIARIO,INTEC,"161511,63",0,0,0,0,0,"161511,63"
N,2025-ago,RODOVIARIO,FARMA,"761785,94",0,0,0,0,0,"761785,94"
N,2025-ago,RODOVIARIO,FARMA,"117046,98",0,0,0,0,0,"117046,98"
N,2025-ago,RODOVIARIO,FARMA,"217676,54",0,0,0,0,0,"217676,54"
N,2025-ago,RODOVIARIO,INTEC,"571247,84",0,0,0,0,0,"571247,84"
N,2025-ago,RODOVIARIO,INTEC,0,"R$ 4.903,09",0,0,0,0,"4903,09"
N,2025-ago,RODOVIARIO,INTEC,"895,23",0,0,0,0,0,"895,23"
N,2025-ago,RODOVIARIO,FARMA,"747024,54",0,0,0,0,0,"747024,54"
N,2025-ago,RODOVIARIO,INTEC,"11,36",0,0,0,0,0,"11,36"
N,2025-jan,RODOVIARIO,INTEC,"119029,72",0,0,0,0,0,"119029,72"
N,2025-ago,RODOVIARIO,FARMA,"173348,01",0,0,0,0,0,"173348,01"
N,2025-ago,RODOVIARIO,INTEC,"268663,11",0,0,0,0,0,"268663,11"
N,2025-ago,RODOVIARIO,FARMA,"6172,81",0,0,0,0,0,"6172,81"
N,2025-ago,RODOVIARIO,INTEC,"153658,45",0,0,0,0,0,"153658,45"
N,2025-fev,RODOVIARIO,INTEC,"1358,8",0,0,0,0,0,"1358,8"
N,2025-ago,RODOVIARIO,INTEC,0,"R$158,42",0,0,0,0,"158,42"
N,2025-fev,RODOVIARIO,FARMA,"1827,18",0,0,0,0,0,"1827,18"
N,2025-ago,RODOVIARIO,FARMA,"4602,11",0,0,0,0,0,"4602,11"
N,2025-ago,RODOVIARIO,INTEC,0,"R$381,98",0,0,0,0,"381,98"
N,2025-ago,RODOVIARIO,INTEC,"47858,18",0,0,0,0,0,"47858,18"
N,2025-ago,RODOVIARIO,FARMA,"7421,02",0,0,0,0,0,"7421,02"
N,2025-ago,RODOVIARIO,FARMA,0,"R$64,53",0,0,0,0,"64,53"
N,2025-ago,RODOVIARIO,FARMA,"234373,68",0,0,0,0,0,"234373,68"
N,2025-ago,RODOVIARIO,FARMA,0,"R$ 21.432,58",0,0,0,0,"21432,58"
N,2025-ago,RODOVIARIO,INTEC,"80842,79",0,0,0,0,0,"80842,79"
N,2025-ago,RODOVIARIO,INTEC,"58622,48",0,0,0,0,0,"58622,48"
N,2025-ago,RODOVIARIO,FARMA,26115,0,0,0,0,0,26115
N,2025-ago,RODOVIARIO,FARMA,"44,93",0,0,0,0,0,"44,93"
N,2025-ago,RODOVIARIO,FARMA,"263,66",0,0,0,0,0,"263,66"
N,2025-ago,RODOVIARIO,FARMA,24,0,0,0,0,0,24
N,2025-ago,RODOVIARIO,INTEC,"809743,14",0,0,0,0,0,"809743,13999999"
N,2025-ago,RODOVIARIO,INTEC,0,"R$ 2.558,25",0,0,0,0,"2558,25"
N,2025-ago,RODOVIARIO,INTEC,321089,0,0,0,0,0,321089
N,2025-ago,RODOVIARIO,FARMA,"18197,35",0,0,0,0,0,"18197,35"
N,2025-ago,RODOVIARIO,INTEC,"563,22",0,0,0,0,0,"563,22"
N,2025-ago,RODOVIARIO,FARMA,0,"R$ 2.118,02",0,0,0,0,"2118,02"
N,2025-ago,RODOVIARIO,FARMA,"582902,16",0,0,0,0,0,"582902,16"
N,2025-ago,RODOVIARIO,FARMA,"554221,23",0,0,0,0,0,"554221,23"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$63.971,41",0,0,0,"63971,41"
N,2025-ago,RODOVIARIO,FARMA,"44763,7",0,0,0,0,0,"44763,7"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$111.970,50",0,0,0,"111970,5"
N,2025-ago,RODOVIARIO,FARMA,"197925,14",0,0,0,0,0,"197925,14"
N,2025-ago,RODOVIARIO,INTEC,"115434,01",0,0,0,0,0,"115434,01"
N,2025-ago,RODOVIARIO,FARMA,"138812,9",0,0,0,0,0,"138812,9"
N,2025-ago,RODOVIARIO,FARMA,0,"R$ 4.249,26",0,0,0,0,"4249,26"
N,2025-ago,RODOVIARIO,INTEC,"153,1",0,0,0,0,0,"153,1"
N,2025-ago,RODOVIARIO,INTEC,0,"R$8.750,00",0,0,0,0,8750
N,2025-ago,RODOVIARIO,INTEC,"102339,37",0,0,0,0,0,"102339,37"
N,2025-ago,RODOVIARIO,FARMA,"1738,4",0,0,0,0,0,"1738,4"
N,2025-ago,RODOVIARIO,INTEC,"230309,92",0,0,0,0,0,"230309,92"
N,2025-ago,RODOVIARIO,FARMA,"309237,13",0,0,0,0,0,"309237,13"
N,2025-ago,RODOVIARIO,INTEC,0,"R$ 6.621,05",0,0,0,0,"6621,05"
N,2025-ago,RODOVIARIO,FARMA,"73,98",0,0,0,0,0,"73,98"
N,2025-ago,RODOVIARIO,INTEC,"180617,85",0,0,0,0,0,"180617,85"
N,2025-ago,RODOVIARIO,INTEC,"94728,09",0,0,0,0,0,"94728,09"
N,2025-ago,RODOVIARIO,INTEC,"57019,25",0,0,0,0,0,"57019,25"
N,2025-ago,RODOVIARIO,FARMA,"109610,98",0,0,0,0,0,"109610,98"
N,2025-ago,RODOVIARIO,FARMA,"23843,9",0,0,0,0,0,"23843,9"
N,2025-ago,RODOVIARIO,INTEC,0,"R$ 1.159,42",0,0,0,0,"1159,42"
N,2025-ago,RODOVIARIO,INTEC,0,"R$ 866,37",0,0,0,0,"866,37"
N,2025-ago,RODOVIARIO,INTEC,"16187,27",0,0,0,0,0,"16187,27"
N,2025-ago,RODOVIARIO,FARMA,"3073,52",0,0,0,0,0,"3073,52"
N,2025-ago,RODOVIARIO,INTEC,"1906,37",0,0,0,0,0,"1906,37"
N,2025-ago,RODOVIARIO,INTEC,0,"R$ 3.601,81",0,0,0,0,"3601,81"
N,2025-ago,RODOVIARIO,FARMA,"134,34",0,0,0,0,0,"134,34"
N,2025-ago,RODOVIARIO,INTEC,"59826,36",0,0,0,0,0,"59826,36"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$237.648,10",0,0,0,"237648,1"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 18.260,00",0,0,0,18260
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 705.679,10",0,0,0,"705679,1"
S,2025-fev,RODOVIARIO,INTEC,"340,92",0,0,0,0,0,"340,92"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$434.796,90",0,0,0,"434796,9"
N,2025-fev,RODOVIARIO,INTEC,0,"R$ 5.147,26",0,0,0,0,"5147,26"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$310.378,30",0,0,0,"310378,3"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$190.800,30",0,0,0,"190800,3"
N,2025-fev,RODOVIARIO,INTEC,"16930,18",0,0,0,0,0,"16930,18"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$230.840,70",0,0,0,"230840,7"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 54.439,79",0,0,0,"54439,79"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$1.954,17",0,0,0,"1954,17"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$383.947,60",0,0,0,"383947,6"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$75.505,32",0,0,0,"75505,32"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$291.943,80",0,0,0,"291943,8"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 201.449,27",0,0,0,"201449,27"
N,2025-fev,RODOVIARIO,FARMA,"12550,96",0,0,0,0,0,"12550,96"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 692.372,26",0,0,0,"692372,26"
N,2025-fev,RODOVIARIO,FARMA,"257847,8",0,0,0,0,0,"257847,8"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 2.601,81",0,0,0,"2601,81"
N,2025-jan,AEREO,INTEC,"20956,63",0,0,0,0,0,"20956,63"
N,2025-fev,RODOVIARIO,FARMA,"234311,56",0,0,0,0,0,"234311,56"
N,2025-jul,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 20.505,00",0,0,20505
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$698.185,30",0,0,0,"698185,3"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$74.567,63",0,0,0,"74567,63"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$45.613,69",0,0,0,"45613,69"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$61.751,74",0,0,0,"61751,74"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$438.015,80",0,0,0,"438015,8"
N,2025-jul,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$1.143,80",0,0,"1143,8"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$81.829,59",0,0,0,"81829,59"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$3.565,00",0,0,0,3565
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$920,27",0,0,0,"920,27"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$507,00",0,0,0,507
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 49.530,69",0,0,0,"49530,69"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$26.440,05",0,0,0,"26440,05"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 556.918,35",0,0,0,"556918,35"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$140.486,80",0,0,0,"140486,8"
N,2025-fev,RODOVIARIO,INTEC,"125719,92",0,0,0,0,0,"125719,92"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$1.221.629,00",0,0,0,1221629
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 569.853,60",0,0,0,"569853,6"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$59.914,62",0,0,0,"59914,62"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$7.072,99",0,0,0,"7072,99"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$114.068,30",0,0,0,"114068,3"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$123.063,80",0,0,0,"123063,8"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$116.005,50",0,0,0,"116005,5"
N,2025-jul,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$22.380,00",0,0,22380
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$262.451,90",0,0,0,"262451,9"
N,2025-jul,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$10.868,00",0,0,10868
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 97.991,24",0,0,0,"97991,24"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$175.676,60",0,0,0,"175676,6"
N,2025-jan,AEREO,FARMA,"51746,83",0,0,0,0,0,"51746,83"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$90.237,63",0,0,0,"90237,63"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$1.003.747,00",0,0,0,1003747
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 8.410,24",0,0,0,"8410,24"
N,2025-jan,AEREO,INTEC,"15429,36",0,0,0,0,0,"15429,36"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$ 676.147,74",0,0,0,"676147,74"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$5.188,79",0,0,0,"5188,79"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$9.236,08",0,0,0,"9236,08"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$188.394,00",0,0,0,188394
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$35.670,54",0,0,0,"35670,54"
N,2025-jul,ARMAZENAGEM,FARMA,0,0,"R$145.992,80",0,0,0,"145992,8"
N,2025-jul,AEREO,INTEC,"4305,11",0,0,0,0,0,"4305,11"
N,2025-jul,AEREO,INTEC,"741,48",0,0,0,0,0,"741,48"
N,2025-jul,AEREO,INTEC,"56967,43",0,0,0,0,0,"56967,43"
N,2025-jul,AEREO,FARMA,"23277,52",0,0,0,0,0,"23277,52"
N,2025-jul,AEREO,INTEC,"1784,72",0,0,0,0,0,"1784,72"
N,2025-jul,AEREO,FARMA,"272236,92",0,0,0,0,0,"272236,92"
N,2025-jul,AEREO,FARMA,"87908,58",0,0,0,0,0,"87908,58"
N,2025-jul,AEREO,INTEC,"1962,64",0,0,0,0,0,"1962,64"
N,2025-jan,AEREO,FARMA,"245642,87",0,0,0,0,0,"245642,87"
N,2025-jul,AEREO,FARMA,"395623,7",0,0,0,0,0,"395623,7"
N,2025-jul,AEREO,FARMA,"11846,15",0,0,0,0,0,"11846,15"
N,2025-jul,AEREO,INTEC,"198,05",0,0,0,0,0,"198,05"
N,2025-jul,AEREO,INTEC,"174,25",0,0,0,0,0,"174,25"
N,2025-jul,AEREO,INTEC,"13909,1",0,0,0,0,0,"13909,1"
N,2025-jul,AEREO,INTEC,248983,0,0,0,0,0,248983
S,2025-jul,AEREO,INTEC,"1176867,5",0,0,0,0,0,"1176867,47"
S,2025-jul,AEREO,INTEC,"127080,88",0,0,0,0,0,"127080,88"
S,2025-jul,AEREO,INTEC,"239597,8",0,0,0,0,0,"239597,8"
N,2025-jul,AEREO,INTEC,"8539,7",0,0,0,0,0,"8539,7"
N,2025-jul,AEREO,INTEC,"105772,16",0,0,0,0,0,"105772,16"
N,2025-jul,AEREO,FARMA,"50596,06",0,0,0,0,0,"50596,06"
N,2025-fev,RODOVIARIO,INTEC,"2656,34",0,0,0,0,0,"2656,34"
N,2025-jul,AEREO,FARMA,"54333,07",0,0,0,0,0,"54333,07"
N,2025-jul,AEREO,FARMA,"211356,49",0,0,0,0,0,"211356,49"
N,2025-jul,AEREO,FARMA,"156888,85",0,0,0,0,0,"156888,85"
S,2025-jan,RODOVIARIO,INTEC,"8738,67",0,0,0,0,0,"8738,67"
N,2025-jul,AEREO,INTEC,"77066,97",0,0,0,0,0,"77066,97"
N,2025-jul,AEREO,FARMA,"769,34",0,0,0,0,0,"769,34"
N,2025-jul,AEREO,INTEC,"30251,72",0,0,0,0,0,"30251,72"
S,2025-jan,AEREO,INTEC,"171181,12",0,0,0,0,0,"171181,12"
N,2025-jul,AEREO,FARMA,"90035,89",0,0,0,0,0,"90035,89"
N,2025-jul,AEREO,FARMA,"680,42",0,0,0,0,0,"680,42"
S,2025-fev,AEREO,INTEC,"1000,39",0,0,0,0,0,"1000,39"
N,2025-jul,AEREO,FARMA,"455869,44",0,0,0,0,0,"455869,44"
N,2025-jul,AEREO,FARMA,"51105,41",0,0,0,0,0,"51105,41"
N,2025-jul,AEREO,FARMA,"138843,57",0,0,0,0,0,"138843,57"
N,2025-jul,AEREO,INTEC,"4954,13",0,0,0,0,0,"4954,13"
N,2025-jul,RODOVIARIO,INTEC,"125714,59",0,0,0,0,0,"125714,59"
N,2025-jul,RODOVIARIO,INTEC,"405550,37",0,0,0,0,0,"405550,37"
N,2025-jul,RODOVIARIO,INTEC,0,"R$ 6.959,33",0,0,0,0,"6959,33"
N,2025-jul,RODOVIARIO,FARMA,"207171,48",0,0,0,0,0,"207171,48"
N,2025-jul,RODOVIARIO,INTEC,"42906,49",0,0,0,0,0,"42906,49"
N,2025-jul,RODOVIARIO,FARMA,"392126,12",0,0,0,0,0,"392126,12"
N,2025-jul,RODOVIARIO,INTEC,0,"R$ 1.539,01",0,0,0,0,"1539,01"
N,2025-jul,RODOVIARIO,INTEC,"980875,54",0,0,0,0,0,"980875,53999999"
N,2025-jan,RODOVIARIO,INTEC,"20011,63",0,0,0,0,0,"20011,63"
N,2025-jul,RODOVIARIO,FARMA,"605223,08",0,0,0,0,0,"605223,08"
N,2025-jan,RODOVIARIO,INTEC,0,"R$ 1.694,19",0,0,0,0,"1694,19"
N,2025-jul,RODOVIARIO,FARMA,"57699,8",0,0,0,0,0,"57699,8"
N,2025-jul,RODOVIARIO,INTEC,"5299,11",0,0,0,0,0,"5299,11"
N,2025-jul,RODOVIARIO,FARMA,"234325,87",0,0,0,0,0,"234325,87"
N,2025-jul,RODOVIARIO,FARMA,"119663,64",0,0,0,0,0,"119663,64"
N,2025-jan,RODOVIARIO,FARMA,"55829,61",0,0,0,0,0,"55829,61"
N,2025-jul,RODOVIARIO,INTEC,"566,82",0,0,0,0,0,"566,82"
N,2025-jul,RODOVIARIO,INTEC,"1469,32",0,0,0,0,0,"1469,32"
N,2025-jul,RODOVIARIO,INTEC,"2297,26",0,0,0,0,0,"2297,26"
N,2025-jul,RODOVIARIO,INTEC,"612,89",0,0,0,0,0,"612,89"
N,2025-jul,RODOVIARIO,INTEC,"2887,03",0,0,0,0,0,"2887,03"
N,2025-jul,RODOVIARIO,INTEC,"1514397,4",0,0,0,0,0,"1514397,37"
N,2025-jul,RODOVIARIO,INTEC,"841,43",0,0,0,0,0,"841,43"
N,2025-jul,RODOVIARIO,INTEC,"2739,05",0,0,0,0,0,"2739,05"
N,2025-jul,RODOVIARIO,FARMA,"19869,67",0,0,0,0,0,"19869,67"
N,2025-jul,RODOVIARIO,INTEC,"124425,59",0,0,0,0,0,"124425,59"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$ 409.612,40",0,0,0,"409612,4"
N,2025-jul,RODOVIARIO,INTEC,"22604,2",0,0,0,0,0,"22604,2"
N,2025-jul,RODOVIARIO,INTEC,"76884,9",0,0,0,0,0,"76884,9"
N,2025-jul,RODOVIARIO,FARMA,"728,83",0,0,0,0,0,"728,83"
N,2025-jul,RODOVIARIO,INTEC,"1993,06",0,0,0,0,0,"1993,06"
N,2025-jul,RODOVIARIO,INTEC,418711,0,0,0,0,0,418711
N,2025-jul,RODOVIARIO,FARMA,"62021,11",0,0,0,0,0,"62021,11"
N,2025-jul,RODOVIARIO,FARMA,"196789,11",0,0,0,0,0,"196789,11"
N,2025-jul,RODOVIARIO,FARMA,"491350,38",0,0,0,0,0,"491350,38"
N,2025-jan,RODOVIARIO,INTEC,"940,17",0,0,0,0,0,"940,17"
N,2025-jul,RODOVIARIO,FARMA,800,0,0,0,0,0,800
N,2025-jul,RODOVIARIO,INTEC,"4106,39",0,0,0,0,0,"4106,39"
N,2025-jul,RODOVIARIO,INTEC,"1800,58",0,0,0,0,0,"1800,58"
N,2025-jul,RODOVIARIO,FARMA,"224799,66",0,0,0,0,0,"224799,66"
N,2025-jul,RODOVIARIO,FARMA,"97934,51",0,0,0,0,0,"97934,51"
N,2025-jul,RODOVIARIO,INTEC,"51222,95",0,0,0,0,0,"51222,95"
N,2025-jul,RODOVIARIO,FARMA,"11745,44",0,0,0,0,0,"11745,44"
N,2025-jul,RODOVIARIO,FARMA,"53526,35",0,0,0,0,0,"53526,35"
S,2025-jul,RODOVIARIO,INTEC,"5871,39",0,0,0,0,0,"5871,39"
S,2025-jul,RODOVIARIO,INTEC,"1107924,4",0,0,0,0,0,"1107924,37"
S,2025-jul,RODOVIARIO,INTEC,0,0,0,0,"553188,54",0,"553188,54"
S,2025-jul,RODOVIARIO,INTEC,2971913,0,0,0,0,0,"2971912,97"
S,2025-jul,RODOVIARIO,INTEC,"1555881,2",0,0,0,0,0,"1555881,15"
N,2025-jul,RODOVIARIO,INTEC,0,"R$139,70",0,0,0,0,"139,7"
N,2025-jul,RODOVIARIO,INTEC,"564650,91",0,0,0,0,0,"564650,91"
N,2025-jul,RODOVIARIO,INTEC,"34886,54",0,0,0,0,0,"34886,54"
N,2025-jul,RODOVIARIO,FARMA,"48,82",0,0,0,0,0,"48,82"
N,2025-jul,RODOVIARIO,FARMA,"136,36",0,0,0,0,0,"136,36"
N,2025-jul,RODOVIARIO,FARMA,"40831,82",0,0,0,0,0,"40831,82"
N,2025-jul,RODOVIARIO,INTEC,"260338,44",0,0,0,0,0,"260338,44"
N,2025-jul,RODOVIARIO,INTEC,"140457,98",0,0,0,0,0,"140457,98"
N,2025-jul,RODOVIARIO,FARMA,"537333,43",0,0,0,0,0,"537333,43"
N,2025-jul,RODOVIARIO,FARMA,"1651,59",0,0,0,0,0,"1651,59"
N,2025-jul,RODOVIARIO,FARMA,"215430,25",0,0,0,0,0,"215430,25"
N,2025-jul,RODOVIARIO,INTEC,"610474,57",0,0,0,0,0,"610474,57"
N,2025-jul,RODOVIARIO,INTEC,0,"R$ 3.354,14",0,0,0,0,"3354,14"
N,2025-jul,RODOVIARIO,FARMA,"671619,71",0,0,0,0,0,"671619,71"
N,2025-jul,RODOVIARIO,INTEC,"141244,12",0,0,0,0,0,"141244,12"
N,2025-jul,RODOVIARIO,FARMA,0,"R$ 2.093,59",0,0,0,0,"2093,59"
N,2025-jul,RODOVIARIO,FARMA,"124945,01",0,0,0,0,0,"124945,01"
N,2025-jul,RODOVIARIO,INTEC,"167242,21",0,0,0,0,0,"167242,21"
N,2025-jul,RODOVIARIO,FARMA,"12713,17",0,0,0,0,0,"12713,17"
N,2025-jul,RODOVIARIO,INTEC,"90914,28",0,0,0,0,0,"90914,28"
N,2025-fev,AEREO,FARMA,365540,0,0,0,0,0,365540
N,2025-jul,RODOVIARIO,INTEC,"845252,89",0,0,0,0,0,"845252,89"
N,2025-jul,RODOVIARIO,FARMA,"8007,65",0,0,0,0,0,"8007,65"
N,2025-jul,RODOVIARIO,INTEC,4721,0,0,0,0,0,4721
N,2025-jul,RODOVIARIO,FARMA,"281117,5",0,0,0,0,0,"281117,5"
N,2025-jul,RODOVIARIO,FARMA,"96330,06",0,0,0,0,0,"96330,06"
N,2025-jul,RODOVIARIO,FARMA,"110873,82",0,0,0,0,0,"110873,82"
N,2025-jul,RODOVIARIO,FARMA,0,"R$ 28.571,23",0,0,0,0,"28571,23"
N,2025-jul,RODOVIARIO,FARMA,"231566,24",0,0,0,0,0,"231566,24"
N,2025-jul,RODOVIARIO,INTEC,"46984,67",0,0,0,0,0,"46984,67"
N,2025-jul,RODOVIARIO,INTEC,"90814,8",0,0,0,0,0,"90814,8"
N,2025-jul,RODOVIARIO,FARMA,"296799,88",0,0,0,0,0,"296799,88"
N,2025-jan,RODOVIARIO,FARMA,"57826,27",0,0,0,0,0,"57826,27"
N,2025-jul,RODOVIARIO,INTEC,"141,45",0,0,0,0,0,"141,45"
N,2025-jul,RODOVIARIO,INTEC,"217070,72",0,0,0,0,0,"217070,72"
N,2025-jul,RODOVIARIO,INTEC,"147,82",0,0,0,0,0,"147,82"
N,2025-jul,RODOVIARIO,INTEC,0,"R$ 4.759,76",0,0,0,0,"4759,76"
N,2025-jul,RODOVIARIO,INTEC,"128,33",0,0,0,0,0,"128,33"
N,2025-jul,RODOVIARIO,INTEC,65180,0,0,0,0,0,65180
N,2025-jul,RODOVIARIO,INTEC,"371037,4",0,0,0,0,0,"371037,4"
N,2025-jul,RODOVIARIO,FARMA,0,"R$ 9.650,27",0,0,0,0,"9650,27"
N,2025-jul,RODOVIARIO,FARMA,"952496,65",0,0,0,0,0,"952496,65"
N,2025-jul,RODOVIARIO,INTEC,"4587,63",0,0,0,0,0,"4587,63"
N,2025-jul,RODOVIARIO,INTEC,"115241,58",0,0,0,0,0,"115241,58"
N,2025-jul,RODOVIARIO,INTEC,0,"R$8.750,00",0,0,0,0,8750
N,2025-jul,RODOVIARIO,INTEC,"95885,98",0,0,0,0,0,"95885,98"
N,2025-jul,RODOVIARIO,FARMA,"94246,47",0,0,0,0,0,"94246,47"
N,2025-jul,RODOVIARIO,INTEC,"2580,65",0,0,0,0,0,"2580,65"
N,2025-jul,RODOVIARIO,INTEC,"391633,51",0,0,0,0,0,"391633,51"
N,2025-jul,RODOVIARIO,FARMA,"161973,19",0,0,0,0,0,"161973,19"
N,2025-jan,RODOVIARIO,FARMA,0,"R$38,37",0,0,0,0,"38,37"
N,2025-jul,RODOVIARIO,INTEC,"147909,66",0,0,0,0,0,"147909,66"
N,2025-jul,RODOVIARIO,INTEC,"114178,9",0,0,0,0,0,"114178,9"
N,2025-jul,RODOVIARIO,FARMA,2799,0,0,0,0,0,2799
N,2025-jul,RODOVIARIO,INTEC,"86688,45",0,0,0,0,0,"86688,45"
N,2025-jul,RODOVIARIO,INTEC,"296375,97",0,0,0,0,0,"296375,97"
N,2025-jul,RODOVIARIO,INTEC,0,"R$ 5.347,25",0,0,0,0,"5347,25"
N,2025-jul,RODOVIARIO,FARMA,"14891,12",0,0,0,0,0,"14891,12"
N,2025-jul,RODOVIARIO,FARMA,"129011,07",0,0,0,0,0,"129011,07"
N,2025-jul,RODOVIARIO,INTEC,"48514,47",0,0,0,0,0,"48514,47"
N,2025-jul,RODOVIARIO,FARMA,"1948,78",0,0,0,0,0,"1948,78"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$321.456,20",0,0,0,"321456,2"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 8.410,24",0,0,0,"8410,24"
N,2025-fev,RODOVIARIO,INTEC,"93200,91",0,0,0,0,0,"93200,91"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$142.735,40",0,0,0,"142735,4"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$166.648,90",0,0,0,"166648,9"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 130.845,34",0,0,0,"130845,34"
N,2025-fev,RODOVIARIO,FARMA,0,"R$ 1.554,74",0,0,0,0,"1554,74"
N,2025-jun,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$825,00",0,0,825
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$242.396,70",0,0,0,"242396,7"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 78.324,56",0,0,0,"78324,56"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$ 67.329,76",0,0,0,"67329,76"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$70.036,13",0,0,0,"70036,13"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$1.101.436,00",0,0,0,1101436
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$51.549,09",0,0,0,"51549,09"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$65.961,59",0,0,0,"65961,59"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$31.243,10",0,0,0,"31243,1"
N,2025-jun,ARMAZENAGEM,FARMA,0,0,"R$96.719,53",0,0,0,"96719,53"
